"gene_name"	"module"	"color"	"kME_grey"	"kME_allcells_allgenes_ND_25neighbors-M1"	"kME_allcells_allgenes_ND_25neighbors-M2"	"kME_allcells_allgenes_ND_25neighbors-M3"	"kME_allcells_allgenes_ND_25neighbors-M4"	"kME_allcells_allgenes_ND_25neighbors-M5"	"kME_allcells_allgenes_ND_25neighbors-M6"	"kME_allcells_allgenes_ND_25neighbors-M7"	"kME_allcells_allgenes_ND_25neighbors-M8"	"kME_allcells_allgenes_ND_25neighbors-M9"	"kME_allcells_allgenes_ND_25neighbors-M10"	"kME_allcells_allgenes_ND_25neighbors-M11"
"C19orf44"	"C19orf44"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0135592332873492	-0.085866777492757	-0.105199853208185	-0.0621047778074682	-0.0138337701953492	-0.0748226245285307	0.124781589458351	0.0480574840801685	-0.0441387285534792	0.00681063449311407	-0.0297799968540277	-0.0105397188411527
"CHERP"	"CHERP"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0086552638757794	-0.0983621684003628	-0.121968715676736	-0.0667466991107023	-0.018628275244883	-0.0849726228968936	0.138967894097404	0.0479241925631114	-0.0427254870048238	0.0111927685670675	-0.0321933298100046	-0.0135909954953992
"SLC35E1"	"SLC35E1"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0130941716999602	-0.113831799802481	-0.142487565799009	-0.0772378389970229	0.00302253780098558	-0.0864152437275705	0.15557102238013	0.0366974197106456	-0.0749427226117756	0.0037225769715349	-0.0552989655793221	-0.0435784069819013
"MED26"	"MED26"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0113965445884682	-0.0279374076462615	-0.0691994588184162	-0.0480694621384881	-0.0286903011287704	-0.0712433424191064	0.117630059447915	0.076437835580202	0.00839178672704961	0.0427674558842801	0.0214367966873306	0.0462952886519514
"SMIM7"	"SMIM7"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.00277061653766323	-0.14743954583012	-0.185563037311892	-0.115765335978446	-0.0263202507147179	-0.125396207652284	0.207179023402078	0.0926988481316525	-0.0575654386095023	-0.00395962880049859	-0.0652269389369592	-0.0218651392533827
"TMEM38A"	"TMEM38A"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0224529190937814	-0.139870789491491	-0.162221233960712	-0.0605861181604894	0.0224235605269668	-0.0853190978791808	0.166749943570762	0.032265847539215	-0.0948214173208171	0.0139783220088561	-0.0610262912259418	-0.055322482320092
"SIN3B"	"SIN3B"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.023732946029636	-0.139470413209632	-0.183569798610935	-0.070819832672619	0.00813146978063737	-0.110320330429353	0.221785655393903	0.0566243830677723	-0.0844218336036492	0.033940003683082	-0.0474016582418844	-0.028275790790776
"MYO9B"	"MYO9B"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0190363667417506	-0.187608645484902	-0.23428541575134	-0.12240153000477	-0.0179171767418545	-0.154197765295631	0.267417930293363	0.0804550204393715	-0.112734283219	0.0342981012657353	-0.058764910268288	-0.0365051347424806
"NR2F6"	"NR2F6"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.00405683828560312	-0.0855750179854921	-0.099606379498151	-0.0561382254159276	0.00138300015290181	-0.0605936638015118	0.119652027904838	0.033060792441882	-0.0467299735352666	-0.0117738723358451	-0.0507170954075049	-0.0310039740672928
"BABAM1"	"BABAM1"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.00804764118178341	-0.0525174462242029	-0.062184917159758	-0.0435117747563492	-0.012391808575339	-0.0449043483080987	0.0746980240526019	0.0289818300309513	-0.0177506960368249	-2.90781072566571e-05	-0.0136066349126499	-0.00181631730944549
"ABHD8"	"ABHD8"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.00365263568406427	-0.0600996788112344	-0.0794711920194376	-0.0347210583270016	0.0119399406373237	-0.0419154455603482	0.0991917453522249	0.0313252180842411	-0.0306406118079099	0.0021674087305194	-0.024715964524015	-0.018004886455086
"MVB12A"	"MVB12A"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0202467674188884	-0.106769737596614	-0.129961890995362	-0.0616568599911399	-0.0035563944464042	-0.0807710429666915	0.145778879766876	0.0300495586741056	-0.0597624764144554	0.012911050082427	-0.0394759022027086	-0.0286563876622126
"SLC27A1"	"SLC27A1"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0135335633008613	-0.122081504400974	-0.147063215915322	-0.07026257232547	-0.010202443526203	-0.0933295696044021	0.164280954918536	0.0367382414828521	-0.074073371195739	0.012752625969803	-0.0416879228870129	-0.0333383357094666
"AC010618.3"	"AC010618.3"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.008916310700042	-0.0835630040839369	-0.100944278150533	-0.0579362175579419	0.0134014731736613	-0.0532685755007291	0.118078492838201	0.0324477107649558	-0.04859723961853	-0.0116763897830814	-0.0483421474842633	-0.0373701201011081
"PGLS"	"PGLS"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0147114701900887	-0.0541794614055249	-0.0697340294142497	-0.0379460061388741	-0.0120376864162594	-0.0527113731767899	0.0867779719594045	0.0357679577310638	-0.0274449131750336	0.0212203392670586	-0.00938634668577492	0.00318084367226651
"COLGALT1"	"COLGALT1"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0368986781852782	-0.103452909679713	-0.120754725433805	-0.0523732560291723	-0.0169242807101403	-0.0899091273805819	0.136131326421837	0.0479496355332381	-0.0485807733601236	0.0370037993516272	-0.0145544439163793	-0.00644331579897294
"UNC13A"	"UNC13A"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0231879476384777	-0.311579275785307	-0.396384306103272	-0.244551853529318	-0.0531411658388397	-0.270288499566184	0.45480046611534	0.235495187624913	-0.0713328912615517	0.0317754672872577	-0.0748850230196741	-0.00799816288465117
"MAST3"	"MAST3"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.045350773892495	-0.138282515764881	-0.156793968658488	-0.0962763094657724	-0.0068972110042135	-0.102543221800416	0.175426415742999	0.0821430215443266	-0.0540648239459609	0.00918253929456489	-0.0586263714776668	-0.0155794149340689
"PIK3R2"	"PIK3R2"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0452759123403919	-0.0969397908937354	-0.126281441161335	-0.0626889251755411	-0.0266908229521662	-0.0979295659257887	0.149218708360307	0.0796813984079438	-0.0368997438408537	0.0483534506055289	-0.00758118766348168	0.0173886618895054
"IQCN"	"IQCN"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0304369931210869	-0.178383680828203	-0.214506707006637	-0.123014953167526	-0.0112570676836125	-0.142153143464849	0.233420586023451	0.0685739815440823	-0.0952554404636729	-0.00653277605459816	-0.0828390134878613	-0.0481717835462896
"JUND"	"JUND"	"grey"	"grey"	0.0167690877750377	0.000578622934418171	0.0113248063845214	0.0189881456265673	0.0299379945936226	0.0347001563707661	-0.00425636036020999	-0.0152572398185243	-0.0148619842148137	-0.00811608431019944	-0.0138503379109617	-0.0231416788483799
"PGPEP1"	"PGPEP1"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0244885468845087	-0.135647097795045	-0.159639268183574	-0.0997434642550001	-0.0100269273651775	-0.103098656162497	0.186361180956082	0.0678961537327661	-0.073727588014384	0.0130865829101859	-0.0546442972886021	-0.0237543192436558
"SSBP4"	"SSBP4"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0215580326157299	-0.157005310112248	-0.181043508415473	-0.0822507791398445	0.00188978430213447	-0.113341288662956	0.211171053256293	0.0512486545005264	-0.084047383742811	0.0194418541442079	-0.0532848546368569	-0.033849382658536
"ISYNA1"	"ISYNA1"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0212968370969226	-0.139060953130966	-0.144275338094713	-0.082612388612177	0.00309849829763623	-0.0901972123043524	0.14873100540089	0.0166525723922015	-0.0888743341363658	-0.0143268263178331	-0.0711432440081154	-0.0542635085844287
"ELL"	"ELL"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.012027153447493	-0.127104324291869	-0.159094889906669	-0.0929061761416946	0.0376046040724403	-0.075704724578826	0.194259699681211	0.0705293769225133	-0.0683259761312432	-0.0230711205664182	-0.095591650120528	-0.0589261132299288
"FKBP8"	"FKBP8"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0301701171042355	-0.0946421349237054	-0.104899245191442	-0.0536976929577989	-0.0145902043732102	-0.0769018795331188	0.115446884000098	0.035228689918155	-0.0467527890797606	0.0141706939049305	-0.02432365720202	-0.0136924847734291
"CRTC1"	"CRTC1"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.00162286514518858	-0.314398794608158	-0.404214471336171	-0.226695459883999	0.0114277558876865	-0.22786115300302	0.456277400833605	0.18050988730861	-0.120471949304333	0.0207826689970057	-0.104714773042844	-0.0742880811663677
"UPF1"	"UPF1"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0149650075866789	-0.132573992086695	-0.165410920504981	-0.0979769011074307	-0.00859119141553643	-0.11091694094466	0.18972597375297	0.0746815041850424	-0.0652653306707625	0.00926391314840415	-0.0566801570531226	-0.0240959873355863
"COPE"	"COPE"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0214436627012694	-0.127076122293171	-0.145351405377444	-0.0899858379315665	-0.0195287410310037	-0.107411955506442	0.154960090232978	0.0492116325504583	-0.0610735434566509	-0.00497459328770897	-0.0484132904724809	-0.0217737413559561
"DDX49"	"DDX49"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.000154971112601126	-0.0504571696159338	-0.0691615668360905	-0.0459300705917001	-0.0105181441071838	-0.0520233079570081	0.0819873115114336	0.0271428128388472	-0.0227823706724147	0.00242016427783853	-0.0176788879992562	-0.00310658326627852
"SUGP2"	"SUGP2"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.00798000575755987	-0.208475848345516	-0.293993435892083	-0.121221225429913	0.0190996559064603	-0.167114440987678	0.359811820145489	0.106351878323265	-0.12825155152592	0.0715008708518724	-0.0507975418945282	-0.0363045484785789
"ARMC6"	"ARMC6"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.00929869183095836	-0.0276166399347533	-0.0472768769004109	-0.0103051695917861	-0.00313574375054515	-0.0298952826819409	0.0661364614394124	0.0253665820978897	-0.0182494822131096	0.0190947958651558	0.00122690081832738	-0.000379741174334124
"SLC25A42"	"SLC25A42"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0150570685006336	-0.119871653283208	-0.154521956196729	-0.0780703860798318	-0.0287855413023544	-0.115459131117785	0.182430221645582	0.0698511432658626	-0.052058091006312	0.0179777201069497	-0.0246915440119876	-0.00696295338285611
"SUGP1"	"SUGP1"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0020924097016653	-0.0993401110379105	-0.135448054023129	-0.0690713247475921	0.00909423863420302	-0.0776802293001777	0.162559888206685	0.0536812307580066	-0.0619883189679423	0.0188956412538136	-0.0393520546301934	-0.0249309527848072
"MAU2"	"MAU2"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0511120390295358	-0.265129717585123	-0.328842567248259	-0.191128175048922	-0.0503782796590062	-0.244573348100071	0.36390719914678	0.133984971641061	-0.124608035926854	0.0372868571391336	-0.0782600088913612	-0.0226164280014087
"GATAD2A"	"GATAD2A"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0610877819133356	-0.0983412612329601	-0.167600443001652	-0.0792929316357991	-0.0769411586211439	-0.16139606463868	0.223706515223376	0.148287377315611	-0.0107377232750113	0.117178915592026	0.0528152302053422	0.0869931198251162
"NDUFA13"	"NDUFA13"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0251351964124288	-0.0666960042313974	-0.0563249942421739	-0.0285201836490717	-0.0169397657979099	-0.0440530066074562	0.0428470450912638	0.00697263279090081	-0.0214853395047621	-0.00341573533920674	-0.0203977786737923	-0.0096884670324816
"YJEFN3"	"YJEFN3"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.00311804229218508	-0.111344608474081	-0.13151028142869	-0.0664351205986338	-0.00581209751835122	-0.0885823821353507	0.149359260787092	0.0297866916265155	-0.0710875249996579	0.00755643326423699	-0.0424808816693057	-0.0294548135126351
"PBX4"	"PBX4"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.000492269477833306	-0.0917136575387227	-0.119104003279728	-0.0152161052242856	0.0111007725499701	-0.0635513791362195	0.142193045457678	-0.00240157323132083	-0.0904004501738594	0.0342378009511564	-0.0140647944765719	-0.0414176307799626
"LPAR2"	"LPAR2"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0191010565314589	-0.134249081812166	-0.148217133507478	-0.0512615977588343	0.00102092068817232	-0.0948060969500622	0.1496314718315	-0.0121128009643281	-0.109967170064695	0.0105526126734741	-0.0495281384843014	-0.057114740699539
"ATP13A1"	"ATP13A1"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.00628551511784642	-0.0794009957919548	-0.0968981852459868	-0.0402203513093177	0.0187230115152849	-0.0427425948354747	0.117176173297403	0.0212447171880288	-0.0693521561046927	0.0062533445443338	-0.0431228276498128	-0.0409713391875004
"ZNF14"	"ZNF14"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.000482469953077224	-0.0805834360070169	-0.130318358412496	-0.0615256732097409	-0.000690084864163487	-0.0789535702430292	0.159376004864026	0.0570943053787253	-0.0454719757352387	0.0193947755437283	-0.032628408206496	-0.0136183673588497
"ZNF506"	"ZNF506"	"grey"	"grey"	-0.00455155976275378	0.0648745181652619	0.0509957613826941	0.0765454479078688	0.0170058466948649	0.0392886392501913	-0.0186924468680192	-0.018894694877734	0.018446838425857	0.0503930514497807	0.0516154287188691	0.0247892910003375
"ZNF253"	"ZNF253"	"grey"	"grey"	0.00639821676145734	0.115346314965026	0.101629126808191	0.100152544786446	0.031021770859671	0.077141596060381	-0.0712804890221607	-0.0508651490966096	0.0278055127936992	0.0407551291860919	0.0675097324604581	0.0214717066582035
"ZNF93"	"ZNF93"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0427050078491551	0.0272360509784988	-0.00850656539206792	0.0223063180937991	-0.015121547740301	-0.025776585307725	0.0380924572994211	0.0493281766553124	0.0295104061022189	0.0788895548712997	0.0525867296255552	0.0552639822122605
"ZNF682"	"ZNF682"	"grey"	"grey"	0.0113446333292594	0.0317079603808125	0.0281658011831308	-0.000293026018216571	-0.00025402748456982	0.0145094579197492	-0.00786350844035365	0.00938095891973055	0.0246529273557762	-0.00838894150384844	0.006426163677835	0.0140342979005409
"AC011447.3"	"AC011447.3"	"grey"	"grey"	0.0346635357668757	0.00798672035185312	0.00220719225670789	-0.0123892923719455	0.00115623568129811	0.0102389776515294	0.00164547370143362	-0.00457365951546448	-0.00898457806029742	-0.0262629878758972	-0.0180192723512185	-0.0193104910323718
"AC008554.1"	"AC008554.1"	"grey"	"grey"	-0.00211138344883076	0.0687574426608476	0.0918150170832721	0.0873382427520078	0.0512774237736911	0.0868800281892144	-0.0895839470333612	-0.0597456371831276	0.00493856175222715	0.0255538872848504	0.0263869030742385	-0.0112797567514733
"ZNF737"	"ZNF737"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0368909832740537	-0.0121970428269567	-0.0376472644918509	0.0610251506591271	0.0678113243069593	0.0136720342249696	0.0624542683955106	-0.0272505695192895	-0.0723906374213582	0.0957696756934645	0.0179476077580313	-0.0235322587827958
"ZNF626"	"ZNF626"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.00766099313734222	-0.0167314004497853	-0.0338818874284957	-0.0164293162920639	0.0147532768850598	-0.0194669692157997	0.0677692447720588	0.0313614525625423	-0.0122752405172774	0.0155370914123092	-0.00833333694255618	-0.00227986084550146
"ZNF66"	"ZNF66"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.00213547955683978	-0.0176094910151024	-0.0227521407948809	-0.00445070680356919	0.0503324308010554	0.0140657058772514	0.0341641321173146	-0.00271441513063151	-0.032432948397411	-0.00615178171858757	-0.037500620190529	-0.0367812287761982
"ZNF85"	"ZNF85"	"grey"	"grey"	0.0484290646379143	0.0634958429486147	0.0442796225317235	0.0228736777314788	0.0420240327151994	0.06451240706533	-0.0199214418861123	-0.0231915441654385	0.00643928804611952	-0.0178882916926885	-0.007604031237468	-0.0180151397856248
"ZNF430"	"ZNF430"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.00997524608924517	0.0151825422214596	0.0027534573756898	0.0103903267825926	0.0308135219975782	0.0173925049591501	0.0241150151835641	0.00280093741894204	-0.00293877251331529	0.0132470282171847	0.000550186151893543	-0.00112703463778743
"ZNF714"	"ZNF714"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.012110456792253	0.0175559285468045	-0.0130196676299049	0.0265817974950574	0.0386301724240556	0.0147226824588166	0.0484897795394106	-0.0185061233830833	-0.038081565388209	0.0173776777982275	-0.00048927164709774	-0.0259603583692917
"ZNF431"	"ZNF431"	"grey"	"grey"	0.105211559866992	0.176778212472134	0.0924675480446533	0.158750414691956	0.151251225283814	0.187354324944318	-0.00556300099040179	0.0507707627707019	0.126045754361982	0.126959964953109	0.172206650436416	0.029717428372237
"ZNF708"	"ZNF708"	"grey"	"grey"	0.0367135961241154	0.0907573050256331	0.106751282604389	0.103786815128823	0.0849929499275852	0.123412889420526	-0.0860625692737353	-0.0897092007881373	-0.0122661577151168	0.00583573525129987	0.0128458216907631	-0.03765177014266
"ZNF738"	"ZNF738"	"grey"	"grey"	0.011995702835961	0.0683480110604497	0.0628064540461119	0.0651900519148399	0.0460252841424897	0.0693480230847792	-0.0539912835260543	-0.0503365222343223	0.00192541369271822	0.00154435871919286	0.00812362596553614	-0.0194514489121897
"ZNF493"	"ZNF493"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.00589644966568252	0.0527958412749257	0.0216612452955679	0.0633223959513224	0.0362819914621836	0.0338234811701582	0.022447390911653	-0.00345108187618907	-9.75942842825883e-05	0.0522826829377496	0.0387202218978244	0.0108661399354077
"ZNF429"	"ZNF429"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0133770073757263	0.00997025428541481	-0.00785785413961572	-0.0162043739964191	-0.00678995783461271	-0.0114259644674024	0.0405331081874494	0.0374963850200082	0.0225472423927917	0.00576052066841343	0.00496440870707056	0.0195814505107163
"ZNF100"	"ZNF100"	"grey"	"grey"	0.02664552206042	0.0703133594277635	0.0703835054796379	0.0358051884664088	0.0184642736422375	0.05504236002413	-0.0482367722695148	-0.0120308372591583	0.0394659218180098	-0.00937002321145809	0.0105824554510739	0.00482339801303935
"ZNF43"	"ZNF43"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.00185345336197806	-0.042558190930187	-0.0632942355658695	-0.0168563315468668	0.0274848303476069	-0.0167001843269431	0.0863079031887567	-0.0187491005310038	-0.0631929543680179	0.00298556946517771	-0.0361070440663515	-0.0462394485184571
"ZNF730"	"ZNF730"	"grey"	"grey"	0.0809512077613831	0.0326205944913113	0.0148772604962746	0.0151483368221088	0.0521440667638643	0.0646684130426044	-0.00531205156846716	-0.0678389165317741	-0.0333866244393809	-0.0642903319395848	-0.0441954295016963	-0.0636206883067044
"AC092329.4"	"AC092329.4"	"grey"	"grey"	-0.0185393088412456	0.0388780956801291	0.0302407038005915	0.0468832273102991	-0.00596794437130525	0.0109675436785705	-0.0147050836794795	-0.0164323649843828	0.00686784897045338	0.0482753306678636	0.0533996315679284	0.0234756717969007
"ZNF91"	"ZNF91"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0295430535827569	0.0838144732082223	0.0563693246561276	0.0219211097774888	-0.032976932436899	-0.0141734381851484	0.023703538781227	0.0528721083371807	0.0513159748800772	0.0446453210456025	0.0356514394314036	0.0824167719276032
"ZNF675"	"ZNF675"	"allcells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0156971984348296	-0.0219723745200119	-0.0499492151484418	-0.012418407974302	0.0307393547232691	-0.0103079214526846	0.0924855476906449	0.0259410747163228	-0.0270935404470971	0.0129573507931659	-0.029204178347569	-0.0240070995100209
