"gene_name"	"module"	"color"	"kME_grey"	"kME_betacells_allgenes_ND_25neighbors-M1"	"kME_betacells_allgenes_ND_25neighbors-M2"	"kME_betacells_allgenes_ND_25neighbors-M3"	"kME_betacells_allgenes_ND_25neighbors-M4"	"kME_betacells_allgenes_ND_25neighbors-M5"
"LENG8-AS1"	"LENG8-AS1"	"grey"	"grey"	0.0161207048339565	0.00043560151517492	0.002228854944606	0.00427796705004219	0.00323956761820368	-0.00199406920788781
"LENG8"	"LENG8"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.21630239054581	-0.135393580322355	-0.0401251249382319	-0.0369989384627878	-0.102143064502206	-0.202112971668428
"RDH13"	"RDH13"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.152266980057663	-0.0840280596103731	-0.0386760661283968	-0.0291199458064232	-0.0850222066609101	-0.138698939442888
"PPP1R12C"	"PPP1R12C"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.20977705297489	-0.117015705826177	-0.0183619560615652	-0.0862796656489794	-0.138010607079326	-0.203394017112132
"SYT5"	"SYT5"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0978343097607473	-0.0428148391434197	-0.0345351404038185	-0.052809133693833	-0.108370422572723	-0.102318084790176
"PTPRH"	"PTPRH"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.12115576408705	-0.0715447849261963	-0.034218864553999	-0.0112523215238262	-0.0636807522026483	-0.106218302677817
"TMEM86B"	"TMEM86B"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0900857673863982	0.0124281297652232	0.0696551585866527	-0.089696368335838	-0.0610102286659599	-0.0834281342221832
"PPP6R1"	"PPP6R1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.210762573907478	-0.0952360931180306	0.00803196429160608	-0.0538268659227324	-0.0760151517706186	-0.17912881305294
"HSPBP1"	"HSPBP1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0595830131597982	-0.022529043192999	-0.00223286266961564	0.00277420063745108	0.000392339820918442	-0.0388872889303951
"BRSK1"	"BRSK1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.243160841015243	-0.138507094700938	-0.0321467942294772	-0.0776281322536678	-0.157721946439785	-0.233696973809394
"KMT5C"	"KMT5C"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.111178448402503	-0.0772057345337725	-0.046679009903611	-0.0045024957723469	-0.0529805617440668	-0.102534985745249
"RPL28"	"RPL28"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0412746510668488	-0.0402032818912651	-0.0303775123070693	-0.0310340049565284	-0.0791119099447391	-0.0685910905233844
"UBE2S"	"UBE2S"	"grey"	"grey"	0.0383594789826044	0.00355990220533928	0.0246270143980433	-0.00647559383334475	0.0154443164139373	-0.0189367806431927
"NAT14"	"NAT14"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0282081112045899	-0.0319766772434574	-0.0413882103397027	-0.00305160111816474	-0.0511849668696771	-0.0351136555097534
"U2AF2"	"U2AF2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0647389493627127	-0.0348230317537781	-0.00167385187416961	-0.0293742995530968	-0.043098305500389	-0.0672216857487942
"AC008735.2"	"AC008735.2"	"grey"	"grey"	-0.0667832232089819	0.037012971068179	0.00833481986959104	0.0209725194801321	0.0442201945397847	0.071326324893753
"EPN1"	"EPN1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.137655297508663	-0.0651243905922039	-0.0202705080314498	-0.0163229335662138	-0.0591440991624968	-0.119596473661056
"ZNF787"	"ZNF787"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.141295400387434	-0.0669411809004611	-0.0025484539911963	-0.0148136684555166	-0.0201572208011019	-0.110493582168623
"ZNF444"	"ZNF444"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.158788602949282	-0.0828642732565309	-0.0247765227158682	0.0043432176938438	-0.0143890363731307	-0.117727113159941
"ZSCAN5A"	"ZSCAN5A"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0993546353852124	-0.0615281206858429	-0.0245261166801952	0.0575218777331732	0.0551276553244867	-0.0486951170604899
"ZNF583"	"ZNF583"	"grey"	"grey"	0.00189949413309399	-0.00541322707116516	-0.00937096552828599	0.0212947226467286	0.0528993874819277	0.0215965840176775
"ZNF667"	"ZNF667"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.114956171973882	-0.0474436738286653	0.00575815865085253	-0.0143672743968629	-0.00216391311310533	-0.0789887769804622
"ZNF667-AS1"	"ZNF667-AS1"	"grey"	"grey"	-0.0168080700284227	0.0195863944232527	0.00602079458920013	0.0428870210796418	0.0810751330418731	0.0476709791932925
"ZNF471"	"ZNF471"	"grey"	"grey"	0.00853414619684558	0.00231334405616149	-0.00075425943640603	0.00448810039756063	0.00869459759846737	0.00257168306324795
"ZFP28"	"ZFP28"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0393928141232846	-0.0102051270300671	0.00454256848145002	0.0124766855064769	0.0240533591756737	-0.0176072212144341
"ZNF470"	"ZNF470"	"grey"	"grey"	0.0522530208281858	-0.0185364737133046	0.00684928314793058	0.0114263417168244	0.0292918898256171	-0.0274124354847007
"ZNF71"	"ZNF71"	"grey"	"grey"	-0.00471903345783366	0.0263695470280748	0.0325990758259795	0.00436673067022755	0.0585261897745517	0.0225144370579718
"ZNF264"	"ZNF264"	"grey"	"grey"	-0.0505160806332626	0.0291335100173051	-0.00216182513692989	0.0771795269582936	0.1230022770919	0.0865250433196638
"ZNF805"	"ZNF805"	"grey"	"grey"	-0.0246525511099732	0.0100732334434673	-0.00395370525242373	0.0430556238711634	0.0562779861372107	0.0460017030936663
"ZNF460"	"ZNF460"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0511442688092725	-0.00252832453574042	0.0133977354256924	-0.00227248341413725	0.0127075051612039	-0.0261853748545966
"AC005261.1"	"AC005261.1"	"grey"	"grey"	-0.019786425224878	0.0182615441481449	0.00708239665016014	-0.00543987387140026	0.0111958416869171	0.0279845164442156
"ZNF548"	"ZNF548"	"grey"	"grey"	0.00103477876887412	0.00752733553572528	-0.00106887098358298	0.0169314200927306	0.0238867517750605	0.0145065720818981
"ZNF749"	"ZNF749"	"grey"	"grey"	0.0212148564000805	-0.0152700398625258	-0.00904458726337471	-0.00175367663093392	-0.00960091944935133	-0.0188969205024989
"ZNF772"	"ZNF772"	"grey"	"grey"	-0.0383287039620129	0.0211541588967436	0.00438830747724447	0.0259249845310233	0.0358485890092004	0.0474388300521182
"ZNF773"	"ZNF773"	"grey"	"grey"	0.0074033520326324	-0.00677013561014178	-0.00536057680799657	0.00839185877285874	0.0224925893097261	0.0105105176335726
"ZNF549"	"ZNF549"	"grey"	"grey"	0.0275911703944247	-0.00741112717468855	-0.0161247958390292	0.0120627377932077	0.000438735480515545	-0.00911388437086372
"ZNF134"	"ZNF134"	"grey"	"grey"	-0.0200347039445908	0.00439664977456621	-0.0200692767550628	0.0407317840219036	0.0435502149382827	0.0318705087743587
"ZNF211"	"ZNF211"	"grey"	"grey"	0.0242351021260706	0.00576418284762554	0.00433107604535325	0.0304799465781371	0.0408634105340122	0.00515862531441768
"ZNF551"	"ZNF551"	"grey"	"grey"	0.00164747569670521	-0.0322913023831996	-0.0378718738543508	0.0554150469711372	0.0347744832959037	0.00618141215570212
"ZNF154"	"ZNF154"	"grey"	"grey"	0.0398565038381954	-0.0192683084221981	0.00328826933519533	0.0134725838222659	0.0185892832843292	-0.0247168900814528
"ZNF776"	"ZNF776"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0673282049520914	-0.0270078125977916	-0.0112296433928247	0.00453369012202435	0.00385241150008745	-0.0395686875123285
"ZNF586"	"ZNF586"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.210681068145931	-0.0942323251842084	-0.0271878782359329	-0.0255728151033202	-0.0600984013649249	-0.16712429245852
"ZNF552"	"ZNF552"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0873688488274094	-0.0138681964326436	0.0137171793810827	-0.0156989687237404	-0.0101128890952821	-0.062093755928652
"ZNF587B"	"ZNF587B"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.128580729775908	-0.0570945399137604	-0.00882268361663966	0.0482844898666667	0.0543368193629605	-0.069738678386279
"ZNF814"	"ZNF814"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0965467511973977	-0.0579068681792782	-0.0230318402149556	0.00896973062387822	-0.0181836668843577	-0.0775361067615637
"ZNF587"	"ZNF587"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.203684511369255	-0.0817293505652624	0.0178064022033326	-0.0719861025232308	-0.0748535621055658	-0.182861924059545
"ZNF417"	"ZNF417"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0381644037063096	-0.00532271332737211	0.016546233040563	-0.0110335272746423	0.0249820914180542	-0.00879618385961154
"C19orf18"	"C19orf18"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0693304431198994	-0.04406636726073	-0.0227832239110094	0.021113007299597	0.00312884167654948	-0.048146703068449
"ZNF606"	"ZNF606"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0754523694397218	-0.00109989084265279	0.0322508443090386	-0.0204807214966722	0.018469631394214	-0.043770679666338
"AC008969.1"	"AC008969.1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0665811982004883	-0.0247532957664737	-0.00949702764907362	0.0168752242501698	-0.000422115238079755	-0.0474892201163599
"ZNF135"	"ZNF135"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0483235689478325	-0.0587589746862081	-0.0437036183273261	0.0438997227469508	0.0104807439355245	-0.0221532657400673
"ZSCAN18"	"ZSCAN18"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.1670402358716	-0.0847149041617957	-0.0378671341254187	-0.00697950852383377	-0.0620541142822063	-0.133280619321075
"ZNF329"	"ZNF329"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0642283145647184	-0.0258948650180424	0.00803327730960841	-0.0233824162266683	-0.0297387707172654	-0.0517178038418997
"ZNF274"	"ZNF274"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0989214971252951	-0.0556357371741657	0.00977203027753802	-0.0133854802285961	0.000528043823972485	-0.07870926045382
"ZNF544"	"ZNF544"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.257617217480922	-0.0747589585736618	0.0218295367828759	-0.0767898692085542	-0.104395286302686	-0.205918961468192
"AC020915.2"	"AC020915.2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0231226591302953	-0.037195774742918	-0.0296897149933436	0.00365690054253851	-0.0203139688435297	-0.0217721843409065
"ZNF8"	"ZNF8"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.122479419748913	-0.0490654141410395	0.00799982553794192	-0.0281393370927065	-0.0374719473140642	-0.103986690367708
"ERVK3-1"	"ERVK3-1"	"grey"	"grey"	0.0180375370204235	0.00061178288553584	0.00122287479159697	0.0225400548518268	0.0431156918152894	0.00598600517018058
"AC010642.2"	"AC010642.2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0431858612273936	-0.0116029558910125	0.00533607908957786	0.00165248536930031	0.00551997821899233	-0.0232403432521851
"A1BG"	"A1BG"	"grey"	"grey"	0.0194446462085676	0.00612551711639479	-0.000825685951665523	0.0108511186497308	0.0063321937928394	-0.00767795813527009
"A1BG-AS1"	"A1BG-AS1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0647764363131017	-0.020448638337027	0.0175296523304743	-0.0182697321675045	0.000765368141343719	-0.035276524947281
"ZNF584"	"ZNF584"	"grey"	"grey"	0.0108459617460758	0.00546792168795521	-0.00669461001034723	-0.00767268964834534	-0.0104664962723906	-0.00927564783980056
"ZNF324"	"ZNF324"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0639884094821836	-0.0392221425216973	-0.0258622659667894	-0.0127235642234494	-0.0516935065542367	-0.0550899618440165
"ZNF446"	"ZNF446"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0732783761886193	-0.0409199640305767	-0.00472658201038974	-0.012790520005106	-0.0318365925282799	-0.0589958448553371
"SLC27A5"	"SLC27A5"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.122433770737857	-0.0596874699011863	-0.0141817608450658	-0.0434095450686954	-0.0537572399617322	-0.111143330753912
"ZBTB45"	"ZBTB45"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0287101944846818	-0.0364652270097069	-0.0500648296315766	0.0327256221238354	-0.00814696829546708	-0.0165298057085341
"TRIM28"	"TRIM28"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.132397247708795	-0.0731215479607714	-0.0117234865284023	-0.0522912436418573	-0.102789373913573	-0.126572456824453
"MZF1-AS1"	"MZF1-AS1"	"grey"	"grey"	0.0164738050217779	0.000474223482607559	0.00736738971874177	-0.0121809803079332	-0.0173582424290673	-0.0152591399096867
"MZF1"	"MZF1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.22947421225016	-0.124842541120659	-0.0453191529537413	-0.0172053574998073	-0.0740887722415918	-0.186427603422514
"C20orf96"	"C20orf96"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0299663209200603	-0.0229286284792446	-0.0191861166559743	0.021784337915776	0.011757717644808	-0.0101259016217351
"NRSN2-AS1"	"NRSN2-AS1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.212832453256594	-0.0906667233761396	-0.0169828234591074	-0.0393918078593491	-0.0840898009073107	-0.178554786500504
"SOX12"	"SOX12"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0148720798935364	-0.000137856352560246	-0.00492845082385597	-0.0115840262721728	-0.0321438241069399	-0.019758023578695
"NRSN2"	"NRSN2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.115676120742998	-0.0411900483082119	-0.000823989070891781	-0.0227256965832978	-0.0436060571602332	-0.0992151018340432
"TRIB3"	"TRIB3"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0814282948417534	-0.00457399832067112	0.0165132744775071	-0.0415909263602251	-0.0357876128055389	-0.0788097008571047
"RBCK1"	"RBCK1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.186847707751219	-0.0926991986542637	-0.0139747185435535	-0.0436698681940967	-0.0751861398697328	-0.160951904428048
"TBC1D20"	"TBC1D20"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.073991193433643	-0.0249202149839018	-0.000379900632519671	0.0222730840219724	0.0324793563800859	-0.040404307256581
"CSNK2A1"	"CSNK2A1"	"grey"	"grey"	-0.0218668017100871	-0.00238239717194447	-0.0249439579595204	0.121636175533936	0.189569554761154	0.0969719865993105
"AL110114.1"	"AL110114.1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0839381079433681	-0.0235845283043615	0.0113410892657815	0.0193303013876979	0.0502772579129285	-0.0397438783707603
"PSMF1"	"PSMF1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0355146603509222	0.0217383754671765	0.0458696518177164	0.0311615111251664	0.118260300590825	0.0229822733008107
"TMEM74B"	"TMEM74B"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.173209580317479	-0.0110969399518452	0.0598162278552662	-0.104904450793924	-0.103791360642523	-0.150058827151656
"SNPH"	"SNPH"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.146307960882733	-0.0449464272399382	0.0128205581384594	-0.0370748412643823	-0.0595190472656208	-0.116930879933679
"SDCBP2-AS1"	"SDCBP2-AS1"	"grey"	"grey"	-0.0404263683605331	0.0323136976565977	0.0166344425052792	0.0566213365087562	0.113682120161791	0.085821421543474
"FKBP1A"	"FKBP1A"	"grey"	"grey"	-0.0713295187170155	0.0895918513471576	0.0458742240841455	0.000442675980286029	0.0632881615204914	0.0902377253261551
"NSFL1C"	"NSFL1C"	"grey"	"grey"	0.0140954493575544	0.0140628344069789	0.00975316363695795	0.0373981958709655	0.0841717993609591	0.0312023711155016
"SIRPA"	"SIRPA"	"grey"	"grey"	0.0363797141665754	-0.00526054358711472	0.0249060758656887	-0.0190993690569957	0.0381008753490104	-0.0197736739601205
"STK35"	"STK35"	"grey"	"grey"	0.0514238006609735	-0.0105992749860881	0.0153272668018417	0.0349228777769491	0.0796684281297137	0.001750338236661
"SNRPB"	"SNRPB"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0399728219919517	-0.0265828097219312	-0.01017908688236	0.0160871931879095	0.020058186392543	-0.0229726771810839
"ZNF343"	"ZNF343"	"grey"	"grey"	0.0287042776861764	-0.0232238674249824	-0.0193824140737519	0.0328562834604895	0.0473281287717493	0.0032406362763078
"NOP56"	"NOP56"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.208873884781178	-0.0845599254016092	0.0138934669191779	-0.0954872577786937	-0.10890288204541	-0.184809445251757
"IDH3B"	"IDH3B"	"grey"	"grey"	-0.0100577845964926	0.00267733895911873	-0.0145427518925545	0.00671412793582197	-0.000538418190519932	0.00412543377491562
"EBF4"	"EBF4"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.115376634261306	-0.111359418901322	-0.105939774215566	0.0519849763033159	-0.0277726315884974	-0.0866764440802705
"PCED1A"	"PCED1A"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.156310853768561	-0.0859258771539815	-0.0229278093762631	-0.0630458000128547	-0.123025019483867	-0.156906578562162
"VPS16"	"VPS16"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.109993234576397	-0.0379624068933977	0.00445012672885558	-0.0322963031813249	-0.0481170166835438	-0.0964386795329841
"PTPRA"	"PTPRA"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0364722495925063	-0.00875589788917847	0.00103051325555479	-0.00312032734907013	0.0355270323582837	0.0109641401495253
"MRPS26"	"MRPS26"	"grey"	"grey"	0.0155919166078565	-0.025626169581738	-0.0197541846820239	0.00550933544162464	-0.00850519630456455	-0.0131989796860029
"UBOX5-AS1"	"UBOX5-AS1"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.0894150168676948	0.0361687153574277	-0.00578870655801396	0.0436457104802011	0.05492971909001	0.103481031809138
"UBOX5"	"UBOX5"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0654244386188969	-0.0170793404910008	0.00519615927345066	0.00427098089116353	0.00127461308318566	-0.0336940104577512
"LZTS3"	"LZTS3"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.151657272773702	-0.0520438393123215	-0.00361697370755638	-0.0519640060605412	-0.0806009309784013	-0.139354232743995
"DDRGK1"	"DDRGK1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0955533154255743	-0.0247537584223789	0.00863567618025135	-0.0384733501550344	-0.0476496873596016	-0.0836362281949422
"ITPA"	"ITPA"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.147931634871757	-0.0954919180682281	-0.02740838244017	-0.012974388223612	-0.038121777905903	-0.119904225856334
"C20orf194"	"C20orf194"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.283222191674622	-0.0722757423233513	0.0540444401794096	-0.0533961845386549	0.00130893218783935	-0.19294958405615
"ATRN"	"ATRN"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0754545606392825	-0.00843697143290112	0.033516214642512	0.0429666011980484	0.138883502138274	0.00736303398123864
"CDC25B"	"CDC25B"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.19701900397454	-0.0928051921559004	-0.0174743869008467	-0.0675442641352903	-0.111189921425592	-0.172392585456244
"MAVS"	"MAVS"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.182165908470916	-0.101525796613243	-0.0140979824878162	-0.0474837670440251	-0.0812525619429231	-0.164560560291529
"AL353194.1"	"AL353194.1"	"grey"	"grey"	-0.0151783651295528	-0.00580859185768703	-0.0179764706930217	0.019350578513789	0.00847443816801418	0.0140822558406596
"PANK2"	"PANK2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0798614387494128	-0.0232414485091943	-0.000724310645802828	0.00785570722581198	0.0028653920065245	-0.0494594475278197
"RNF24"	"RNF24"	"grey"	"grey"	-0.0655643856433222	0.0881727716620931	0.0294469043597997	-0.00532499535493758	0.0418844002438353	0.0854619212538474
"SMOX"	"SMOX"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0702519270869293	-0.00801473540950692	0.0162454730837336	0.000509922925920215	0.00907235581993699	-0.0316928088072313
"PRNP"	"PRNP"	"grey"	"grey"	-0.0549647158376729	0.0248681200266412	-0.0169381365441301	0.0444338129692424	0.0434889557352348	0.0654448816165499
"SLC23A2"	"SLC23A2"	"grey"	"grey"	0.0328146182420124	0.0536780290889028	0.0430384343870082	-0.00739529665351971	0.0433015570755607	0.00742449398867983
"TMEM230"	"TMEM230"	"grey"	"grey"	0.0140370795083474	-0.0167350144801054	-0.030795775623602	0.0416786623593164	0.00785886820232653	-0.00211484903806237
"CDS2"	"CDS2"	"grey"	"grey"	0.0527660614545453	0.0256196086705004	0.0293963989673969	0.0442973607247873	0.121150769531515	0.0150164433252119
"GPCPD1"	"GPCPD1"	"betacells_allgenes_ND_25neighbors-M3"	"brown"	-0.0370083692089213	-0.0870830004846191	-0.141685850556224	0.182124342071186	0.113837936561669	0.0725116791180201
"SHLD1"	"SHLD1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0306447068841258	-0.0496739776561064	-0.0463886590824589	0.0241516702901627	-0.0174636983121072	-0.0307984260305598
"CHGB"	"CHGB"	"grey"	"grey"	-0.0450386924636319	0.0355210895115899	-0.00798808251558597	0.0259622800252577	0.0452429278559542	0.0618281035150394
"TRMT6"	"TRMT6"	"grey"	"grey"	0.0295415809018057	0.00779944244215018	0.0132316560945742	-0.000814220589995206	0.0195462726358009	-0.00628309843216544
